PLAYER_ID,SEASON,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
2592,2015-16,0.675,0.0,0.0,0.0,0.0,0.0
2592,2016-17,0.73,0.0,0.0,0.0,0.0,0.0
2594,2015-16,0.666,0.0,0.0,0.0,0.0,0.0
2594,2016-17,0.629,0.0,0.0,0.0,0.0,0.0
2594,2017-18,0.631,0.0,0.0,0.0,0.0,0.0
2594,2018-19,0.625,0.0,0.0,0.0,0.0,0.0
2594,2019-20,0.636,0.0,0.0,0.0,0.0,0.0
2730,2015-16,0.888,0.0,0.0,0.0,0.0,0.0
2730,2016-17,0.788,0.0,0.0,0.0,0.0,0.0
2730,2017-18,0.779,0.0,0.0,0.0,0.0,0.0
2730,2018-19,0.816,0.0,0.0,0.0,0.0,0.0
2730,2019-20,0.754,0.0,0.0,0.0,0.0,0.0
2730,2020-21,0.802,0.0,0.0,0.0,0.0,0.0
2730,2021-22,0.78,0.0,0.0,0.0,0.0,0.0
2733,2015-16,0.643,0.0,0.0,0.0,0.0,0.0
2733,2016-17,0.598,0.0,0.0,0.0,0.0,0.0
2733,2017-18,0.687,0.0,0.0,0.0,0.0,0.0
2733,2018-19,0.623,0.0,0.0,0.0,0.0,0.0
2734,2015-16,0.582,0.0,0.0,0.0,0.0,0.0
2734,2016-17,0.569,0.0,0.0,0.0,0.0,0.0
2734,2017-18,0.631,0.0,0.0,0.0,0.0,0.0
2734,2018-19,0.655,0.0,0.0,0.0,0.0,0.0
2738,2015-16,0.647,0.0,0.0,0.0,0.0,0.0
2738,2016-17,0.641,0.0,0.0,0.0,0.0,0.0
2738,2017-18,0.656,0.0,0.0,0.0,0.0,0.0
2738,2018-19,0.626,0.0,0.0,0.0,0.0,0.0
2738,2019-20,0.595,0.0,0.0,0.0,0.0,0.0
2738,2020-21,0.533,0.0,0.0,0.0,0.0,0.0
2738,2021-22,0.667,0.0,0.0,0.0,0.0,0.0
2738,2022-23,0.706,0.0,0.0,0.0,0.0,0.0
2743,2015-16,0.82,0.0,0.0,0.0,0.0,0.0
2743,2016-17,0.836,0.0,0.0,0.0,0.0,0.0
2746,2015-16,0.792,0.0,0.0,0.0,0.0,0.0
2746,2017-18,0.667,0.0,0.0,0.0,0.0,0.0
2747,2015-16,0.588,0.0,0.0,0.0,0.0,0.0
2747,2016-17,0.543,0.0,0.0,0.0,0.0,0.0
2747,2017-18,0.6,0.0,0.0,0.0,0.0,0.0
2747,2018-19,0.571,0.0,0.0,0.0,0.0,0.0
2747,2019-20,0.4,0.0,0.0,0.0,0.0,0.0
2749,2015-16,0.581,0.0,0.0,0.0,0.0,0.0
2749,2016-17,0.616,0.0,0.0,0.0,0.0,0.0
2749,2017-18,0.619,0.0,0.0,0.0,0.0,0.0
2755,2015-16,0.618,0.0,0.0,0.0,0.0,0.0
2760,2015-16,0.832,0.0,0.0,0.0,0.0,0.0
2760,2016-17,0.75,0.0,0.0,0.0,0.0,0.0
2760,2020-21,0.759,0.0,0.0,0.0,0.0,0.0
2772,2015-16,0.62,0.0,0.0,0.0,0.0,0.0
2772,2016-17,0.617,0.0,0.0,0.0,0.0,0.0
2772,2017-18,0.661,0.0,0.0,0.0,0.0,0.0
2772,2018-19,0.646,0.0,0.0,0.0,0.0,0.0
2772,2019-20,0.614,0.0,0.0,0.0,0.0,0.0
2772,2020-21,0.565,0.0,0.0,0.0,0.0,0.0
2772,2021-22,0.681,0.0,0.0,0.0,0.0,0.0
101106,2015-16,0.918,0.0,0.0,0.0,0.0,0.0
101106,2016-17,0.916,0.0,0.0,0.0,0.0,0.0
101106,2017-18,0.772,0.0,0.0,0.0,0.0,0.0
101106,2018-19,0.815,0.0,0.0,0.0,0.0,0.0
101107,2015-16,0.707,0.0,0.0,0.0,0.0,0.0
101107,2016-17,0.637,0.0,0.0,0.0,0.0,0.0
101107,2017-18,0.689,0.0,0.0,0.0,0.0,0.0
101107,2018-19,0.622,0.0,0.0,0.0,0.0,0.0
101107,2019-20,0.634,0.0,0.0,0.0,0.0,0.0
101108,2015-16,0.655,0.0,0.0,0.0,0.0,0.0
101108,2016-17,0.608,0.0,0.0,0.0,0.0,0.0
