,PLAYER_ID,SEASON,Isolation_PERCENTILE,Isolation_GP,Isolation_FREQ,Isolation_PPP,Isolation_FG_PCT,Isolation_FT_FREQ,Isolation_TOV_FREQ,Isolation_SF_FREQ,Isolation_AND1_FREQ,Isolation_SCORE_FREQ,Isolation_EFG_PCT,Isolation_POSS,Isolation_PTS,Isolation_FGM,Isolation_FGA,Transition_PERCENTILE,Transition_GP,Transition_FREQ,Transition_PPP,Transition_FG_PCT,Transition_FT_FREQ,Transition_TOV_FREQ,Transition_SF_FREQ,Transition_AND1_FREQ,Transition_SCORE_FREQ,Transition_EFG_PCT,Transition_POSS,Transition_PTS,Transition_FGM,Transition_FGA,PNR_Handler_PERCENTILE,PNR_Handler_GP,PNR_Handler_FREQ,PNR_Handler_PPP,PNR_Handler_FG_PCT,PNR_Handler_FT_FREQ,PNR_Handler_TOV_FREQ,PNR_Handler_SF_FREQ,PNR_Handler_AND1_FREQ,PNR_Handler_SCORE_FREQ,PNR_Handler_EFG_PCT,PNR_Handler_POSS,PNR_Handler_PTS,PNR_Handler_FGM,PNR_Handler_FGA,PNR_Roll_PERCENTILE,PNR_Roll_GP,PNR_Roll_FREQ,PNR_Roll_PPP,PNR_Roll_FG_PCT,PNR_Roll_FT_FREQ,PNR_Roll_TOV_FREQ,PNR_Roll_SF_FREQ,PNR_Roll_AND1_FREQ,PNR_Roll_SCORE_FREQ,PNR_Roll_EFG_PCT,PNR_Roll_POSS,PNR_Roll_PTS,PNR_Roll_FGM,PNR_Roll_FGA,Post_Up_PERCENTILE,Post_Up_GP,Post_Up_FREQ,Post_Up_PPP,Post_Up_FG_PCT,Post_Up_FT_FREQ,Post_Up_TOV_FREQ,Post_Up_SF_FREQ,Post_Up_AND1_FREQ,Post_Up_SCORE_FREQ,Post_Up_EFG_PCT,Post_Up_POSS,Post_Up_PTS,Post_Up_FGM,Post_Up_FGA,Spot_Up_PERCENTILE,Spot_Up_GP,Spot_Up_FREQ,Spot_Up_PPP,Spot_Up_FG_PCT,Spot_Up_FT_FREQ,Spot_Up_TOV_FREQ,Spot_Up_SF_FREQ,Spot_Up_AND1_FREQ,Spot_Up_SCORE_FREQ,Spot_Up_EFG_PCT,Spot_Up_POSS,Spot_Up_PTS,Spot_Up_FGM,Spot_Up_FGA,Putbacks_PERCENTILE,Putbacks_GP,Putbacks_FREQ,Putbacks_PPP,Putbacks_FG_PCT,Putbacks_FT_FREQ,Putbacks_TOV_FREQ,Putbacks_SF_FREQ,Putbacks_AND1_FREQ,Putbacks_SCORE_FREQ,Putbacks_EFG_PCT,Putbacks_POSS,Putbacks_PTS,Putbacks_FGM,Putbacks_FGA,Cut_PERCENTILE,Cut_GP,Cut_FREQ,Cut_PPP,Cut_FG_PCT,Cut_FT_FREQ,Cut_TOV_FREQ,Cut_SF_FREQ,Cut_AND1_FREQ,Cut_SCORE_FREQ,Cut_EFG_PCT,Cut_POSS,Cut_PTS,Cut_FGM,Cut_FGA
232,201565,2015-16,0.533,66,0.097,0.817,0.427,0.071,0.127,0.063,0.016,0.405,0.432,0.028787878787878786,0.024242424242424242,0.010606060606060605,0.024242424242424242,0.112,66,0.146,0.852,0.468,0.101,0.175,0.101,0.011,0.434,0.471,0.04393939393939394,0.03636363636363636,0.015151515151515152,0.03181818181818182,0.683,66,0.435,0.842,0.444,0.076,0.123,0.073,0.027,0.414,0.448,0.12878787878787878,0.1090909090909091,0.046969696969696974,0.10757575757575757,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.501,66,0.167,0.94,0.39,0.046,0.06,0.046,0.009,0.384,0.482,0.049999999999999996,0.046969696969696974,0.01818181818181818,0.045454545454545456,0.092,66,0.022,0.75,0.348,0.071,0.107,0.071,0.0,0.357,0.37,0.006060606060606061,0.004545454545454545,0.0015151515151515152,0.004545454545454545,0.011,66,0.035,0.733,0.375,0.044,0.067,0.044,0.0,0.378,0.375,0.010606060606060605,0.007575757575757576,0.0030303030303030303,0.00909090909090909
233,203918,2015-16,0.945,80,0.087,1.078,0.473,0.068,0.049,0.039,0.0,0.485,0.544,0.01625,0.017499999999999998,0.00625,0.013750000000000002,0.711,80,0.078,1.196,0.545,0.207,0.087,0.163,0.022,0.576,0.606,0.013750000000000002,0.017499999999999998,0.00625,0.01,0.769,80,0.293,0.876,0.403,0.11000000000000001,0.133,0.10400000000000001,0.014000000000000002,0.406,0.44800000000000006,0.05375,0.0475,0.017499999999999998,0.042499999999999996,,0,,,,,,,,,,,,,,0.825,80,0.024,0.966,0.5,0.172,0.207,0.172,0.0,0.483,0.5,0.005,0.005,0.00125,0.0025,0.8160000000000001,80,0.285,1.089,0.4050000000000001,0.036,0.047,0.03,0.003,0.4050000000000001,0.555,0.052500000000000005,0.057499999999999996,0.02,0.04875,0.706,80,0.016,1.158,0.611,0.0,0.053000000000000005,0.0,0.0,0.579,0.611,0.0025,0.00375,0.00125,0.0025,0.43099999999999994,80,0.02,1.167,0.565,0.042,0.0,0.042,0.0,0.583,0.565,0.00375,0.005,0.0025,0.00375
234,204066,2015-16,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
235,202732,2015-16,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
236,202682,2015-16,0.787,80,0.10900000000000001,0.938,0.403,0.21000000000000002,0.062,0.198,0.037,0.469,0.43499999999999994,0.0125,0.0125,0.00375,0.01,0.365,80,0.20600000000000002,1.052,0.536,0.261,0.118,0.248,0.02,0.556,0.557,0.02375,0.025,0.0075,0.015,0.4,80,0.051000000000000004,0.737,0.321,0.132,0.158,0.132,0.026000000000000002,0.342,0.339,0.00625,0.005,0.00125,0.005,0.553,80,0.074,1.018,0.477,0.145,0.091,0.145,0.036,0.473,0.523,0.008749999999999999,0.008749999999999999,0.00375,0.0075,0.762,80,0.096,0.93,0.389,0.23899999999999996,0.05600000000000001,0.23899999999999996,0.05600000000000001,0.479,0.389,0.01125,0.01,0.00375,0.008749999999999999,0.4640000000000001,80,0.21000000000000002,0.923,0.362,0.064,0.045,0.05800000000000001,0.013000000000000001,0.372,0.465,0.025,0.0225,0.0075,0.0225,0.8960000000000001,80,0.038,1.286,0.6,0.179,0.0,0.143,0.071,0.643,0.6,0.005,0.00625,0.0025,0.00375,0.729,80,0.10900000000000001,1.346,0.649,0.272,0.049,0.272,0.037,0.691,0.649,0.0125,0.017499999999999998,0.00625,0.008749999999999999
237,101114,2015-16,0.645,65,0.11,0.875,0.438,0.045,0.098,0.036,0.0,0.42,0.464,0.026153846153846153,0.023076923076923078,0.00923076923076923,0.023076923076923078,0.21,65,0.105,0.953,0.394,0.189,0.151,0.142,0.009,0.443,0.451,0.024615384615384615,0.024615384615384615,0.006153846153846154,0.016923076923076926,0.372,65,0.276,0.718,0.363,0.104,0.189,0.089,0.011,0.35,0.386,0.06615384615384615,0.047692307692307694,0.016923076923076926,0.047692307692307694,,0,,,,,,,,,,,,,,0.592,65,0.086,0.862,0.429,0.161,0.138,0.138,0.023,0.448,0.429,0.02,0.01846153846153846,0.006153846153846154,0.015384615384615385,0.798,65,0.167,1.077,0.418,0.041,0.053,0.041,0.006,0.414,0.556,0.04,0.043076923076923075,0.015384615384615385,0.03692307692307692,,0,,,,,,,,,,,,,,0.541,65,0.018,1.222,0.667,0.056,0.111,0.056,0.0,0.611,0.667,0.004615384615384615,0.004615384615384615,0.003076923076923077,0.003076923076923077
238,2399,2015-16,,0,,,,,,,,,,,,,,0.719,31,0.154,1.2,0.516,0.0,0.114,0.0,0.0,0.457,0.677,0.035483870967741936,0.04516129032258064,0.016129032258064516,0.03225806451612903,0.059,31,0.057,0.462,0.25,0.0,0.077,0.0,0.0,0.231,0.25,0.012903225806451613,0.0064516129032258064,0.0032258064516129032,0.012903225806451613,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.807,31,0.281,1.078,0.393,0.094,0.063,0.094,0.031,0.406,0.536,0.06774193548387097,0.07096774193548387,0.02258064516129032,0.05806451612903226,,0,,,,,,,,,,,,,,0.932,31,0.114,1.538,0.708,0.192,0.0,0.192,0.115,0.731,0.708,0.025806451612903226,0.041935483870967745,0.016129032258064516,0.025806451612903226
239,2592,2015-16,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
240,202389,2015-16,,0,,,,,,,,,,,,,,0.732,76,0.072,1.206,0.654,0.118,0.118,0.118,0.0,0.618,0.654,0.005263157894736842,0.006578947368421052,0.002631578947368421,0.003947368421052632,,0,,,,,,,,,,,,,,0.877,76,0.168,1.215,0.661,0.139,0.089,0.139,0.013,0.62,0.661,0.013157894736842105,0.017105263157894738,0.006578947368421052,0.010526315789473684,0.323,76,0.18,0.741,0.406,0.071,0.153,0.059,0.035,0.365,0.406,0.014473684210526317,0.010526315789473684,0.005263157894736842,0.011842105263157895,0.042,76,0.1,0.574,0.31,0.0,0.10599999999999998,0.0,0.0,0.277,0.321,0.007894736842105263,0.005263157894736842,0.002631578947368421,0.007894736842105263,0.448,76,0.087,1.024,0.571,0.049,0.122,0.049,0.024,0.512,0.571,0.006578947368421052,0.007894736842105263,0.003947368421052632,0.006578947368421052,0.689,76,0.323,1.309,0.686,0.184,0.086,0.178,0.066,0.651,0.686,0.02631578947368421,0.034210526315789476,0.014473684210526317,0.021052631578947368
241,203521,2015-16,0.134,76,0.034,0.591,0.222,0.091,0.091,0.045,0.0,0.273,0.278,0.003947368421052632,0.002631578947368421,0.0013157894736842105,0.002631578947368421,0.305,76,0.09,1.017,0.4779999999999999,0.034,0.19,0.034,0.017,0.397,0.609,0.010526315789473684,0.010526315789473684,0.003947368421052632,0.007894736842105263,0.286,76,0.4670000000000001,0.682,0.376,0.036,0.21199999999999997,0.03,0.007,0.315,0.417,0.05263157894736842,0.035526315789473684,0.014473684210526317,0.039473684210526314,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.9559999999999998,76,0.232,1.24,0.441,0.027,0.013,0.027,0.007,0.447,0.621,0.02631578947368421,0.031578947368421054,0.010526315789473684,0.024999999999999998,,0,,,,,,,,,,,,,,0.977,76,0.017,1.636,0.818,0.0,0.0,0.0,0.0,0.818,0.818,0.0013157894736842105,0.002631578947368421,0.0013157894736842105,0.0013157894736842105
242,2590,2015-16,0.774,41,0.04,0.933,0.462,0.067,0.067,0.067,0.0,0.467,0.5,0.00975609756097561,0.007317073170731707,0.0024390243902439024,0.007317073170731707,0.11700000000000002,41,0.147,0.855,0.444,0.055,0.145,0.055,0.018,0.4000000000000001,0.467,0.03170731707317073,0.02682926829268293,0.012195121951219513,0.02682926829268293,0.507,41,0.432,0.778,0.431,0.030999999999999996,0.167,0.025000000000000005,0.0,0.377,0.44999999999999996,0.0975609756097561,0.07560975609756097,0.03414634146341463,0.07804878048780488,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.862,41,0.184,1.116,0.41500000000000004,0.014000000000000002,0.043,0.014000000000000002,0.0,0.406,0.569,0.041463414634146344,0.046341463414634146,0.017073170731707315,0.03902439024390244,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
243,203099,2015-16,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
244,202689,2015-16,0.313,81,0.077,0.723,0.278,0.138,0.05399999999999999,0.11500000000000002,0.023,0.346,0.301,0.019753086419753086,0.014814814814814814,0.0049382716049382715,0.016049382716049384,0.788,81,0.138,1.236,0.534,0.202,0.069,0.167,0.034,0.575,0.596,0.03580246913580247,0.044444444444444446,0.014814814814814814,0.027160493827160497,0.807,81,0.4670000000000001,0.894,0.4149999999999999,0.101,0.10900000000000001,0.084,0.009,0.418,0.4620000000000001,0.11975308641975307,0.1074074074074074,0.03950617283950617,0.0962962962962963,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.9,81,0.14,1.144,0.414,0.042,0.029999999999999995,0.042,0.004,0.424,0.577,0.03580246913580247,0.04074074074074074,0.013580246913580249,0.03333333333333333,0.922,81,0.013,1.318,0.611,0.182,0.045,0.182,0.045,0.636,0.611,0.0037037037037037034,0.0049382716049382715,0.0012345679012345679,0.0024691358024691358,0.8720000000000001,81,0.02,1.455,0.72,0.182,0.061,0.182,0.0,0.727,0.72,0.0049382716049382715,0.007407407407407407,0.0024691358024691358,0.0037037037037037034
245,203504,2015-16,0.698,64,0.068,0.902,0.455,0.059,0.098,0.059,0.02,0.431,0.489,0.0125,0.0109375,0.0046875,0.0109375,0.222,64,0.122,0.967,0.459,0.099,0.11,0.066,0.022,0.451,0.507,0.021875,0.021875,0.0078125,0.01875,0.679,64,0.347,0.842,0.435,0.089,0.135,0.069,0.023,0.409,0.444,0.0625,0.053125,0.021875,0.05,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.601,64,0.241,0.989,0.356,0.006,0.011,0.006,0.0,0.35,0.503,0.04375,0.04375,0.015625,0.04375,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
246,1626196,2015-16,0.645,53,0.048,0.875,0.364,0.188,0.125,0.188,0.0,0.438,0.409,0.005660377358490566,0.005660377358490566,0.0018867924528301887,0.0037735849056603774,0.952,53,0.128,1.395,0.667,0.093,0.093,0.093,0.023000000000000003,0.628,0.7639999999999999,0.01509433962264151,0.020754716981132078,0.009433962264150943,0.01320754716981132,0.462,53,0.245,0.756,0.426,0.122,0.146,0.098,0.024,0.402,0.426,0.02830188679245283,0.022641509433962263,0.009433962264150943,0.022641509433962263,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.893,53,0.403,1.141,0.413,0.044,0.03,0.044,0.007,0.422,0.579,0.04716981132075472,0.05471698113207547,0.018867924528301886,0.045283018867924525,,0,,,,,,,,,,,,,,0.6750000000000002,53,0.03,1.3,0.667,0.10000000000000002,0.0,0.10000000000000002,0.0,0.6999999999999998,0.667,0.0037735849056603774,0.0037735849056603774,0.0018867924528301887,0.0037735849056603774
247,200755,2015-16,0.574,75,0.025,0.846,0.35,0.192,0.077,0.154,0.038,0.423,0.375,0.004,0.004,0.0013333333333333335,0.004,0.842,75,0.12200000000000001,1.307,0.509,0.11,0.039,0.087,0.016,0.535,0.655,0.022666666666666665,0.029333333333333336,0.009333333333333332,0.02,0.731,75,0.055,0.86,0.425,0.105,0.193,0.088,0.0,0.404,0.48800000000000004,0.010666666666666668,0.009333333333333332,0.002666666666666667,0.006666666666666667,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1.0,75,0.166,1.52,0.554,0.092,0.064,0.092,0.012,0.555,0.77,0.030666666666666665,0.04666666666666667,0.014666666666666668,0.02666666666666667,,0,,,,,,,,,,,,,,0.13,75,0.014,1.0,0.538,0.067,0.133,0.067,0.067,0.46699999999999997,0.538,0.002666666666666667,0.002666666666666667,0.0013333333333333335,0.002666666666666667
248,200826,2015-16,0.258,74,0.089,0.688,0.333,0.052,0.065,0.052,0.013,0.325,0.355,0.013513513513513514,0.009459459459459458,0.004054054054054054,0.012162162162162163,0.351,74,0.086,1.041,0.508,0.108,0.095,0.12200000000000001,0.014,0.486,0.559,0.013513513513513514,0.013513513513513514,0.005405405405405406,0.010810810810810811,0.759,74,0.528,0.8699999999999999,0.429,0.062,0.149,0.048,0.014999999999999998,0.389,0.48400000000000004,0.08243243243243242,0.07297297297297298,0.02837837837837838,0.06621621621621622,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.958,74,0.172,1.243,0.483,0.0,0.034,0.0,0.0,0.466,0.643,0.02702702702702703,0.033783783783783786,0.012162162162162163,0.025675675675675674,,0,,,,,,,,,,,,,,0.9599999999999999,74,0.012,1.6,0.889,0.0,0.1,0.0,0.0,0.8,0.889,0.0013513513513513514,0.002702702702702703,0.0013513513513513514,0.0013513513513513514
249,201584,2015-16,0.3957974683544304,79,0.0459620253164557,0.7556455696202531,0.44318987341772154,0.025164556962025315,0.17268354430379745,0.025164556962025315,0.0,0.378,0.44318987341772154,0.01139240506329114,0.008860759493670885,0.0037974683544303805,0.008860759493670885,0.9061645569620251,79,0.15773417721518987,1.3491645569620254,0.580367088607595,0.07710126582278481,0.043898734177215196,0.06870886075949369,0.03462025316455697,0.5726075949367089,0.6877848101265822,0.0379746835443038,0.05063291139240506,0.020253164556962026,0.03544303797468354,0.442506329113924,79,0.16160759493670884,0.7402025316455696,0.3751645569620253,0.08331645569620254,0.13367088607594937,0.08331645569620254,0.016544303797468355,0.36622784810126585,0.3751645569620253,0.0379746835443038,0.030379746835443037,0.012658227848101266,0.03164556962025317,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.5822658227848101,79,0.33367088607594936,0.9764556962025317,0.3850379746835443,0.04162025316455696,0.04064556962025317,0.03807594936708861,0.009037974683544303,0.3896835443037975,0.49158227848101266,0.08227848101265822,0.07974683544303797,0.02911392405063291,0.0759493670886076,0.064,51,0.022,0.727,0.571,0.0,0.364,0.0,0.0,0.364,0.571,0.00392156862745098,0.00392156862745098,0.00196078431372549,0.00196078431372549,0.7398860759493671,79,0.04322784810126582,1.446025316455696,0.7064177215189874,0.12324050632911393,0.0,0.12324050632911393,0.0,0.7407341772151899,0.7064177215189874,0.010126582278481013,0.013924050632911394,0.006329113924050633,0.008860759493670885
250,203077,2015-16,,0,,,,,,,,,,,,,,0.892,7,0.3,1.333,0.7060000000000001,0.333,0.125,0.333,0.167,0.667,0.7060000000000001,0.4857142857142857,0.6571428571428571,0.24285714285714285,0.34285714285714286,0.979,7,0.175,1.143,0.571,0.0,0.0,0.0,0.0,0.571,0.571,0.2857142857142857,0.32857142857142857,0.15714285714285717,0.2857142857142857,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.133,7,0.213,0.7060000000000001,0.308,0.059,0.176,0.059,0.0,0.294,0.423,0.34285714285714286,0.24285714285714285,0.08571428571428572,0.2714285714285714,,0,,,,,,,,,,,,,,0.13,7,0.125,1.0,0.375,0.3,0.0,0.3,0.1,0.5,0.375,0.19999999999999998,0.19999999999999998,0.05714285714285715,0.15714285714285717
251,1717,2015-16,0.938,75,0.046,1.066,0.48899999999999993,0.164,0.066,0.131,0.0,0.541,0.5,0.010666666666666668,0.012,0.004,0.008,0.905,75,0.046,1.344,0.545,0.0,0.082,0.0,0.0,0.492,0.745,0.010666666666666668,0.014666666666666668,0.005333333333333334,0.009333333333333332,,0,,,,,,,,,,,,,,0.564,75,0.186,1.033,0.43399999999999994,0.053,0.049,0.049,0.008,0.43899999999999995,0.52,0.044,0.04533333333333333,0.017333333333333333,0.03866666666666667,0.8970000000000001,75,0.296,1.021,0.465,0.162,0.069,0.139,0.033,0.501,0.465,0.06933333333333333,0.07066666666666667,0.025333333333333333,0.056,0.49899999999999994,75,0.22199999999999998,0.938,0.362,0.024,0.021,0.014,0.0,0.37,0.47,0.052,0.04933333333333333,0.017333333333333333,0.04933333333333333,0.568,75,0.027,1.086,0.5,0.114,0.029000000000000005,0.086,0.0,0.543,0.5,0.006666666666666667,0.006666666666666667,0.002666666666666667,0.005333333333333334,0.938,75,0.032,1.548,0.784,0.095,0.024,0.095,0.0,0.786,0.784,0.008,0.012,0.005333333333333334,0.006666666666666667
252,1626257,2015-16,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.9449999999999998,34,0.234,1.345,0.789,0.276,0.103,0.207,0.034,0.759,0.789,0.026470588235294117,0.03235294117647059,0.011764705882352941,0.01764705882352941,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.532,34,0.113,1.071,0.7,0.071,0.286,0.071,0.071,0.5,0.7,0.011764705882352941,0.011764705882352941,0.0058823529411764705,0.008823529411764706,0.198,34,0.387,1.021,0.559,0.208,0.083,0.208,0.0,0.542,0.559,0.041176470588235294,0.041176470588235294,0.01764705882352941,0.029411764705882353
253,201577,2015-16,0.172,82,0.015,0.615,0.364,0.0,0.154,0.0,0.0,0.308,0.364,0.0024390243902439024,0.0012195121951219512,0.0,0.0012195121951219512,0.672,82,0.025000000000000005,1.182,0.529,0.227,0.0,0.182,0.0,0.591,0.529,0.0036585365853658534,0.0036585365853658534,0.0012195121951219512,0.0024390243902439024,,0,,,,,,,,,,,,,,0.575,82,0.13,1.035,0.54,0.11499999999999999,0.11499999999999999,0.106,0.0,0.531,0.54,0.017073170731707315,0.017073170731707315,0.007317073170731707,0.013414634146341465,0.682,82,0.292,0.8940000000000001,0.5,0.106,0.177,0.079,0.024,0.453,0.5,0.03780487804878049,0.03414634146341463,0.013414634146341465,0.028048780487804875,0.147,82,0.038,0.727,0.414,0.0,0.12100000000000001,0.0,0.0,0.364,0.414,0.004878048780487805,0.0036585365853658534,0.0012195121951219512,0.004878048780487805,0.761,82,0.22499999999999998,1.184,0.607,0.061,0.041,0.041,0.01,0.592,0.607,0.029268292682926828,0.03414634146341463,0.015853658536585366,0.02682926829268293,0.35,82,0.186,1.13,0.56,0.123,0.048999999999999995,0.123,0.043,0.556,0.56,0.024390243902439025,0.02682926829268293,0.012195121951219513,0.020731707317073172
254,203648,2015-16,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
255,201952,2015-16,0.564,79,0.139,0.834,0.404,0.11200000000000002,0.12300000000000001,0.096,0.016,0.4119999999999999,0.42499999999999993,0.030379746835443037,0.02531645569620253,0.008860759493670885,0.02278481012658228,0.508,79,0.174,1.107,0.56,0.172,0.167,0.146,0.052,0.506,0.617,0.03670886075949367,0.04177215189873418,0.015189873417721518,0.026582278481012658,0.524,79,0.4060000000000001,0.785,0.388,0.105,0.167,0.097,0.017,0.376,0.416,0.08734177215189874,0.06835443037974684,0.02531645569620253,0.06455696202531645,,0,,,,,,,,,,,,,,0.933,79,0.01,1.077,0.714,0.23100000000000004,0.308,0.23100000000000004,0.077,0.538,0.714,0.002531645569620253,0.002531645569620253,0.0012658227848101266,0.0012658227848101266,0.9840000000000001,79,0.10299999999999998,1.348,0.528,0.028999999999999998,0.08,0.028999999999999998,0.0,0.5,0.728,0.021518987341772152,0.030379746835443037,0.010126582278481013,0.020253164556962026,,0,,,,,,,,,,,,,,0.718,79,0.016,1.333,0.667,0.19,0.095,0.19,0.0,0.667,0.667,0.0037974683544303796,0.005063291139240506,0.0012658227848101266,0.002531645569620253
256,202339,2015-16,0.464,32,0.131,0.798,0.348,0.169,0.112,0.135,0.022,0.393,0.371,0.0875,0.06875,0.021875,0.065625,0.465,32,0.187,1.087,0.554,0.134,0.165,0.11,0.024,0.512,0.614,0.125,0.134375,0.05,0.090625,0.917,32,0.382,0.973,0.479,0.112,0.178,0.097,0.023,0.44,0.526,0.253125,0.246875,0.0875,0.184375,,0,,,,,,,,,,,,,,0.094,32,0.016,0.545,0.333,0.091,0.091,0.091,0.0,0.273,0.333,0.009375,0.00625,0.003125,0.009375,0.306,32,0.122,0.843,0.338,0.096,0.108,0.06,0.024,0.349,0.434,0.08125,0.06875,0.021875,0.065625,,0,,,,,,,,,,,,,,0.743,32,0.016,1.364,0.7,0.182,0.0,0.182,0.091,0.727,0.7,0.009375,0.015625,0.00625,0.009375
257,101141,2015-16,,0,,,,,,,,,,,,,,0.6478648648648649,74,0.1289459459459459,1.1897297297297298,0.5449189189189189,0.16264864864864864,0.07305405405405405,0.1471891891891892,0.007729729729729729,0.5599189189189189,0.6222702702702703,0.033783783783783786,0.04054054054054054,0.014864864864864866,0.025675675675675674,,0,,,,,,,,,,,,,,0.17943243243243243,74,0.1452972972972973,0.7764594594594595,0.3277027027027027,0.062378378378378375,0.06051351351351351,0.07081081081081081,0.017648648648648648,0.335027027027027,0.3922162162162162,0.041891891891891894,0.033783783783783786,0.012162162162162163,0.03648648648648649,0.39872972972972975,74,0.05172972972972973,0.7131621621621622,0.34916216216216217,0.20178378378378378,0.14667567567567566,0.1497837837837838,0.0,0.4333783783783784,0.34916216216216217,0.014864864864864866,0.008108108108108109,0.002702702702702703,0.009459459459459458,0.638054054054054,74,0.29886486486486485,1.0007027027027027,0.36927027027027026,0.06002702702702703,0.04075675675675676,0.04597297297297297,0.007729729729729729,0.3862702702702703,0.5035135135135136,0.07702702702702703,0.07837837837837838,0.025675675675675674,0.07027027027027027,0.29572972972972966,74,0.15456756756756757,0.9388378378378377,0.4635675675675676,0.10543243243243243,0.0507027027027027,0.09629729729729729,0.032432432432432434,0.4809189189189189,0.4684864864864865,0.04459459459459459,0.04054054054054054,0.017567567567567565,0.03918918918918919,0.4592162162162162,74,0.08870270270270271,1.1999459459459458,0.5674864864864865,0.18281081081081083,0.06886486486486487,0.16594594594594597,0.016864864864864864,0.6059729729729729,0.5674864864864865,0.02702702702702703,0.03513513513513514,0.013513513513513514,0.021621621621621623
258,101107,2015-16,,0,,,,,,,,,,,,,,0.539,81,0.081,1.127,0.459,0.099,0.042,0.07,0.0,0.493,0.557,0.011111111111111112,0.012345679012345678,0.0037037037037037034,0.009876543209876543,0.654,81,0.021,0.833,0.4620000000000001,0.111,0.167,0.111,0.0,0.444,0.4620000000000001,0.0024691358024691358,0.0024691358024691358,0.0012345679012345679,0.0024691358024691358,0.7950000000000002,81,0.148,1.131,0.463,0.046,0.038,0.046,0.014999999999999998,0.4620000000000001,0.57,0.019753086419753086,0.022222222222222223,0.008641975308641974,0.018518518518518517,0.973,81,0.043,1.158,0.581,0.132,0.079,0.10499999999999998,0.053,0.553,0.581,0.006172839506172839,0.006172839506172839,0.0024691358024691358,0.0049382716049382715,0.869,81,0.395,1.121,0.4149999999999999,0.029,0.029,0.026,0.006,0.416,0.567,0.053086419753086415,0.059259259259259255,0.020987654320987655,0.04938271604938271,0.539,81,0.09,1.076,0.551,0.089,0.063,0.076,0.024999999999999998,0.532,0.551,0.012345679012345678,0.012345679012345678,0.006172839506172839,0.011111111111111112,0.45799999999999996,81,0.064,1.179,0.565,0.179,0.05399999999999999,0.179,0.05399999999999999,0.589,0.565,0.008641975308641974,0.009876543209876543,0.0037037037037037034,0.007407407407407407
259,203503,2015-16,0.557,64,0.071,0.828,0.44,0.034,0.103,0.034,0.0,0.414,0.44,0.0078125,0.00625,0.003125,0.00625,0.303,64,0.167,1.015,0.444,0.088,0.132,0.088,0.015,0.426,0.546,0.0171875,0.0171875,0.00625,0.0125,0.138,64,0.17,0.58,0.291,0.058,0.159,0.058,0.014,0.275,0.309,0.0171875,0.009375,0.0046875,0.0140625,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.364,64,0.335,0.875,0.336,0.007,0.074,0.007,0.0,0.316,0.464,0.0328125,0.0296875,0.0109375,0.03125,0.871,64,0.027,1.273,0.7,0.0,0.091,0.0,0.0,0.636,0.7,0.003125,0.003125,0.0015625,0.003125,0.13,64,0.039,1.0,0.533,0.0,0.063,0.0,0.0,0.5,0.533,0.0046875,0.0046875,0.0015625,0.003125
