star_player,LINEUP_ARCHETYPE,player1_archetype,player2_archetype,player3_archetype,player4_archetype,fg_pct,opp_fg_pct,fta,opp_fta,ast,opp_ast,oreb,opp_oreb,dreb,opp_dreb,tov,opp_tov,stl,opp_stl,blk,opp_blk,pf,opp_pf,min_sum
Anthony Edwards,All Around Guard-Wing Shot Creator-Wing Shot Creator-Wing Shot Creator,All Around Guard,Wing Shot Creator,Wing Shot Creator,Wing Shot Creator,45.62894812126414,48.01464764569873,25.303971373336022,15.84269073712558,23.743084454672566,28.122585021867575,6.803787451115268,12.743539300899679,33.41991558552493,35.58294616144485,11.896142323911931,14.288323250372681,7.895495989414527,5.9540797286984235,4.392346484390258,4.150187733863173,16.471915803550242,20.23894823129329,218.396667
Anthony Edwards,3&D-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,3&D,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,45.218384269834466,48.18117033652971,20.03476426830774,21.262340673059434,24.85448471904966,28.426017527026325,11.880279549258079,11.126908314297967,32.737213933304744,31.936323146033104,14.456043596775029,15.473091685702034,7.581615730165537,8.154484719049659,6.073537079337853,4.591698652354406,19.245737977768247,18.50919213491723,189.34666600000003
Anthony Edwards,Movement Shooter-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,49.26448748980517,49.39107195556844,21.285060207408694,26.604410431046066,28.183756397616897,29.778402512161588,10.116679763754986,11.447373434740491,31.430599439921647,31.434551512240507,12.221455177381637,13.546960383300986,7.967703127978108,7.706697411198577,5.311556911647252,4.005841759341194,20.782708535191105,19.715743708648994,180.36833399999998
Anthony Edwards,All Around Big-Movement Shooter-Post Scorer-Wing Shot Creator,All Around Big,Movement Shooter,Post Scorer,Wing Shot Creator,45.65461730370371,46.445994882459814,25.77309947225716,30.0772066208246,25.23367343675751,24.41252550775681,8.339630097554158,9.37700255877009,30.839834159608667,32.699795937945495,13.648048456743538,13.649489844863734,9.141479609783369,5.606160722851153,7.4915816408106215,3.2459948824598186,23.900000000000002,19.281109707337528,178.875
Anthony Edwards,Movement Shooter-Pure Point Guard-Rim Runner/Protector-Wing Shot Creator,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,46.53089132781001,51.62177709663413,23.937969807188512,25.00640606138903,23.908488604053726,30.129532617618903,11.834692094885513,8.862478373231426,30.66032125821724,33.368711789711234,19.399033476391836,18.019405171141084,10.7465378251662,8.324438545591475,3.235597881695464,4.317766268204322,23.916099319882896,26.07510856464552,178.474999
Anthony Edwards,All Around Guard-Post Scorer-Rim Runner/Protector-Wing Shot Creator,All Around Guard,Post Scorer,Rim Runner/Protector,Wing Shot Creator,42.70762387569487,44.417981420211646,23.209961487914015,20.607145193479173,23.80431996773983,23.761579107301127,14.351262354329366,12.29082070699366,33.213175837419065,31.783852631947006,14.300261724003057,13.193066762295356,7.993258834303905,7.157779610465914,6.6292505536865445,5.184749271508755,17.791009779211205,22.616236926502985,167.478334
Anthony Edwards,3&D-Movement Shooter-Shot Creator Guard-Wing Shot Creator,3&D,Movement Shooter,Shot Creator Guard,Wing Shot Creator,46.73961799739722,47.94300959777898,19.6166490348033,22.763787552480338,24.481018913602608,27.973851441987563,10.372382762015297,10.058453072708712,32.255617732333995,33.41272812495089,15.280168464983866,16.438359413471904,9.233405036150973,8.065748556370052,5.451253594330292,2.5769409407593282,19.877404121287835,18.418075692204557,166.586666
Anthony Edwards,3&D-Movement Shooter-Pure Point Guard-Wing Shot Creator,3&D,Movement Shooter,Pure Point Guard,Wing Shot Creator,44.61215518843276,43.48261952584595,25.01084065095236,23.829067105391996,24.70224000743026,23.816570549842343,9.472394786695197,11.591144915259811,34.20231739235585,38.76356623031301,14.644337966052529,17.70816177974414,10.383361599208571,8.546954313355048,5.514552101620066,5.818632464830415,19.249323649949428,20.45739849234559,157.216666
Anthony Edwards,All Around Big-Shot Creator Guard-Wing Shot Creator-Wing Shot Creator,All Around Big,Shot Creator Guard,Wing Shot Creator,Wing Shot Creator,50.66288649893197,48.83644440762242,17.916612839140257,27.882371939126966,29.891359033707065,22.891532097850643,7.3274573130423235,9.645085373915355,29.20101522173277,31.267962607595837,17.6,17.248304103257258,8.987794176078001,8.31643977499668,5.96593216413029,2.6483041032572587,24.926442091309546,16.950680675009963,144.466667
Anthony Edwards,All Around Big-All Around Guard-Movement Shooter-Pure Point Guard,All Around Big,All Around Guard,Movement Shooter,Pure Point Guard,47.22123194479468,45.33167211986482,23.257985685528027,27.173112897102214,26.80521835634333,26.442299824446955,9.30277417500726,10.722893841206977,34.308819162934945,37.18774489176294,12.861257712405239,17.160310602685158,11.4352990808947,5.70308459716289,5.725021436763883,6.089552207537218,22.896446186941635,17.520220194482434,134.27166599999998
Anthony Edwards,3&D-All Around Big-Movement Shooter-Shot Creator Guard,3&D,All Around Big,Movement Shooter,Shot Creator Guard,49.287482086936976,47.670195746776855,19.560555090893324,23.583234314909085,26.900008912487255,29.47956882538163,7.377943917747923,9.56833288724838,34.247355430129765,33.542265913982945,15.10104011720082,14.39948824129728,8.83663000709637,7.7154989074488185,3.68027253418768,5.159690390786543,18.785520708728356,15.471125807426438,130.266666
Anthony Edwards,All Around Big-All Around Guard-Movement Shooter-Wing Shot Creator,All Around Big,All Around Guard,Movement Shooter,Wing Shot Creator,48.90326905689773,46.73693096231904,28.29961086772377,29.874031290055758,27.515398355573648,25.955846889822997,7.081585003408798,11.400520058415582,34.208735899496475,37.33736241424646,12.573250509567156,17.28630241234706,9.817135969837855,7.85462255355922,7.069010786158956,3.9429396337157328,22.78351650527821,18.455714466570594,122.101668
Anthony Edwards,All Around Guard-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,49.2709449306108,52.3837797224432,17.81029788738619,19.06445681958808,25.481101387783966,25.48039423671882,10.606205250596659,8.526093874303898,31.422566958366478,29.7448510563069,16.509873596747106,12.34823654203129,7.67715018120746,8.087306638380625,4.264456819588084,4.677433041633519,17.841748431008575,16.990692124105014,113.13000000000001
Anthony Edwards,All Around Guard-All Around Guard-Rim Runner/Protector-Wing Shot Creator,All Around Guard,All Around Guard,Rim Runner/Protector,Wing Shot Creator,42.98346570887946,46.29819235370132,24.81708357024183,18.598023242569692,22.591306716817424,23.483284048366254,13.299183160420899,9.752418327487542,34.54719863208418,35.00845319549567,10.628033729924313,14.148474027136793,8.433644145283369,8.429232104485878,6.1972601596824815,4.442089674173897,18.60169066180543,19.92833522152483,108.33999999999999
Anthony Edwards,All Around Big-Movement Shooter-Pure Point Guard-Shot Creator Guard,All Around Big,Movement Shooter,Pure Point Guard,Shot Creator Guard,48.195286915086996,53.90693769490035,20.272887449885182,31.084647530621524,28.811858736044137,31.031955683176214,11.26973272077369,9.02078942704886,29.258502352718477,36.03412999521107,13.492233856759317,13.056554693803685,8.572233888836854,6.33347663113007,3.1184899103860553,4.532235449943633,23.828499302351094,18.937616110599446,106.61666600000001
Anthony Edwards,All Around Big-All Around Guard-Post Scorer-Wing Shot Creator,All Around Big,All Around Guard,Post Scorer,Wing Shot Creator,43.51094447853866,41.15903600351996,31.53835447194465,27.773086551696935,25.430759881674117,23.54290032983236,9.421326821777715,13.179486970387128,29.655604522113773,37.189517962642334,7.537643808212195,14.57965853019273,7.047686271055748,5.657555588799564,6.117173197227188,3.308988573617535,20.2204248305924,23.05956860450557,101.999999
Anthony Edwards,All Around Big-Movement Shooter-Post Scorer-Rim Runner/Protector,All Around Big,Movement Shooter,Post Scorer,Rim Runner/Protector,51.800000000000004,40.1,34.0,26.200000000000003,26.7,19.4,9.7,9.7,36.9,24.7,14.1,17.5,7.8,6.3,6.799999999999999,3.3999999999999995,20.900000000000002,21.3,98.94
Anthony Edwards,All Around Big-All Around Guard-Wing Shot Creator-Wing Shot Creator,All Around Big,All Around Guard,Wing Shot Creator,Wing Shot Creator,52.933101719456765,54.28328814276462,25.673273081036722,21.45206759964318,34.57000370706059,29.340875345058397,6.296290433182491,9.964540524079755,25.679642405153484,35.616242335160216,12.07298746566854,16.213920935419722,11.010644468460551,5.754902051940611,6.285425738405132,5.764313118546353,18.85613183307755,21.491847848375034,91.611667
Anthony Edwards,All Around Big-Pure Point Guard-Rim Runner/Protector-Shot Creator Guard,All Around Big,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,48.60288452330949,41.031690116241464,25.527847614378135,20.743402416950453,27.675950356789762,19.720114670562555,10.679275150071286,12.24441188145123,37.79401621706367,32.46280331051332,13.849537754251251,19.156893503538807,10.083461579080849,6.919130922408028,3.7628328123625474,4.251153842274977,20.252758999825293,22.898979345410428,90.133333
Anthony Edwards,3&D-All Around Big-Pure Point Guard-Rim Runner/Protector,3&D,All Around Big,Pure Point Guard,Rim Runner/Protector,44.307739199304116,44.3868045166341,31.55642703643943,17.109383499058065,21.906948572755663,25.139927986415298,15.507991515103438,8.53806836058002,36.87451839260221,29.953539169269593,16.54379192870501,13.920244220554217,9.072736705966841,9.078404643640514,6.945647905455272,6.956144927759587,20.853301648021223,22.962265698286885,89.80333399999999
Anthony Edwards,All Around Big-All Around Guard-Movement Shooter-Post Scorer,All Around Big,All Around Guard,Movement Shooter,Post Scorer,44.600944514896625,47.86640185049193,19.397974239604558,22.726701226931258,27.668102428411082,26.602687634996105,7.174331970317506,8.304346018182937,27.695323082031887,37.14198045155936,11.09368593242007,19.937584408943675,10.544514135922148,6.105488790836727,8.851461151036146,4.433663622102528,17.159314363649496,17.7550799651587,86.631667
Anthony Edwards,Movement Shooter-Pure Point Guard-Rim Runner/Protector-Stretch Big,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Stretch Big,42.892585051991205,44.369206156521095,10.824923937547224,32.43232505262447,25.03569959917928,19.911913710388774,15.360163193740219,8.53994151523317,30.753354804783832,35.29726557475297,13.619427429488177,21.049087196629046,10.81154620061032,7.38345516899097,8.004698294919594,3.9808847319678953,19.936894928530073,11.960394356263507,84.356667
Anthony Edwards,3&D-Pure Point Guard-Shot Creator Guard-Wing Shot Creator,3&D,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,47.30120090094424,49.689198206531536,36.924798972755156,24.783601018824804,27.163599334816865,27.70319749082817,7.471199427437301,13.312000589402778,28.294400707283337,32.374797920250195,13.282001220905757,16.72280027786131,8.702000799903772,5.7708005304625,7.511200690443254,6.9215993769170625,24.853601650327782,25.994398602273414,83.135
Anthony Edwards,3&D-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,3&D,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,39.27574398180325,52.48463385354143,17.57856195109623,29.70583812472358,20.000650786630445,27.28473494661023,9.70592026284198,9.086169204523916,26.68664939660075,46.08978960005055,10.919612055348455,17.591110128261832,9.706495229670816,6.056466797245215,6.677203512984143,7.292557022809125,22.426884437985724,13.952081885385734,79.13499999999999
Anthony Edwards,Movement Shooter-Wing Shot Creator-Wing Shot Creator-Wing Shot Creator,Movement Shooter,Wing Shot Creator,Wing Shot Creator,Wing Shot Creator,44.699999999999996,48.29999999999999,20.2,21.4,23.2,31.8,14.1,10.4,32.4,28.099999999999998,14.1,11.0,5.5,9.2,1.8,3.1,19.6,16.5,78.496667
Anthony Edwards,All Around Big-All Around Guard-Shot Creator Guard-Wing Shot Creator,All Around Big,All Around Guard,Shot Creator Guard,Wing Shot Creator,50.49676408642488,55.931409805977275,20.849753692096744,28.02341036370312,20.845980019677405,28.61592180541455,5.869968804311616,11.726415639144864,22.15883298387114,35.77008188290287,11.739915003209134,12.374515262464339,4.581945134532719,5.214321836153469,5.856446834833249,1.9263749960393413,24.71822660587415,19.561730022317846,73.75666700000001
Anthony Edwards,3&D-Movement Shooter-Wing Shot Creator-Wing Shot Creator,3&D,Movement Shooter,Wing Shot Creator,Wing Shot Creator,43.65863869913206,44.311664980382574,33.33218985624194,18.525766842378964,19.2675219059829,22.229500789348936,12.600501785895512,11.849477583893577,34.07897837324251,37.77210240570199,8.147738057911795,12.595468332498873,8.88286413132854,5.185105529670069,7.411160571224082,5.920630487284454,15.564330966730154,25.19571535771633,64.76666700000001
Anthony Edwards,3&D-Pure Point Guard-Rim Runner/Protector-Wing Shot Creator,3&D,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,47.343984757757205,41.23298856831791,20.12378878606423,16.38682634730539,27.649101796407187,24.61763745236799,11.969569951007076,6.715732172019597,37.345400108873164,32.82455089820359,9.723788786064235,14.895645073489385,8.936309199782253,3.764452912357104,8.232607512248231,4.52084921066957,18.661894393032117,23.912139357648336,64.295
Anthony Edwards,All Around Big-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,All Around Big,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,46.400000000000006,36.7,12.1,16.6,21.9,23.4,11.3,10.6,46.7,33.9,17.3,13.6,6.8,9.8,7.500000000000001,8.3,16.6,12.1,63.685
Anthony Edwards,All Around Big-All Around Guard-Pure Point Guard-Wing Shot Creator,All Around Big,All Around Guard,Pure Point Guard,Wing Shot Creator,45.04784094176428,50.98641078647434,26.103819469788064,24.588395126495055,19.205288942497475,26.908382894451673,13.046979432144559,5.408377592661977,32.255669009445334,33.035793328012126,14.58305279163072,23.039868751179522,16.89398817856127,8.46467066100163,2.325980813090341,8.456815959548802,22.287685722069106,18.427858582817368,62.488333
Anthony Edwards,3&D-Movement Shooter-Pure Point Guard-Rim Runner/Protector,3&D,Movement Shooter,Pure Point Guard,Rim Runner/Protector,43.447522504740704,42.63400397724462,21.39801021848462,22.95111989941463,23.733484580756866,15.81910578118559,11.097993720834364,7.938291252370353,32.45456610767582,34.84835796190947,14.244834550251465,25.344584526341826,9.490032098276858,6.343633640036276,7.108772482480006,7.135814980624948,20.564361000906917,22.168043515541267,60.645
Anthony Edwards,Movement Shooter-Movement Shooter-Pure Point Guard-Rim Runner/Protector,Movement Shooter,Movement Shooter,Pure Point Guard,Rim Runner/Protector,37.32309673491466,50.6765429798414,14.46178456541537,34.892741691919575,20.423870528694685,26.391194852012017,14.46048521620791,6.813423613733087,34.007872091819955,34.85346974814546,17.00777184791692,12.771269193121533,7.657762891146064,11.051284459052056,3.4039449406717353,3.4039449406717353,26.37214886300212,12.751839532580403,56.443332999999996
Anthony Edwards,All Around Guard-Movement Shooter-Post Scorer-Rim Runner/Protector,All Around Guard,Movement Shooter,Post Scorer,Rim Runner/Protector,57.13630538727421,46.06128675403771,31.008407838911207,33.62083863714989,28.410474638169028,23.260479183079717,11.180531226748831,8.636350324910415,31.855762244155397,25.01291844337679,17.25640235422246,15.496252231649855,7.776935978961289,10.332117978451722,5.186136448502159,2.552804109396081,18.077668744188863,20.64899650435799,55.721667000000004
Anthony Edwards,Movement Shooter-Post Scorer-Rim Runner/Protector-Wing Shot Creator,Movement Shooter,Post Scorer,Rim Runner/Protector,Wing Shot Creator,46.111592161549794,53.61423508736307,26.395380218211617,22.837752445381742,16.673506681248963,29.014568122282157,7.033444344973029,8.784765807879669,30.82649331875104,29.041394475952277,18.46555655026971,14.092382903939834,9.680790742390043,10.569864650678424,8.784765807879669,4.425494213993777,22.0092822706556,19.335109519568462,54.548334000000004
Anthony Edwards,All Around Big-Movement Shooter-Shot Creator Guard-Wing Shot Creator,All Around Big,Movement Shooter,Shot Creator Guard,Wing Shot Creator,51.63605320284409,52.894440789670796,19.575426607250638,22.27270568592193,31.16936694676375,32.05396349768759,5.34736273900963,15.165978308397365,29.382166829197583,30.255008598472614,17.81107769842272,16.042184106837844,9.785239942584468,9.785564538798141,6.239135550710268,2.6597514218417544,22.30004325253498,19.58335383821819,53.906667
Anthony Edwards,Movement Shooter-Rim Runner/Protector-Shot Creator Guard-Stretch Big,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,Stretch Big,42.10955305678919,52.87487479920626,20.86935651516583,20.867939147689693,22.64104696210904,30.85116696588869,9.969073041670605,8.134961731078144,30.876008693187188,37.17685911367287,17.271406973447984,18.104034772748747,3.658953037890957,6.361853916658792,4.513587829537938,5.4554852121326665,19.961570443163566,22.703467825758292,52.915
Anthony Edwards,Movement Shooter-Pure Point Guard-Shot Creator Guard-Wing Shot Creator,Movement Shooter,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,47.85546955270023,58.61302932663512,27.82141831707082,25.02985553666313,28.746092060670474,33.42946239783596,12.04907104241136,6.50202560139117,24.107168401120667,33.399684322287705,10.196093878852286,14.835120747753843,10.18577285286446,5.541558021447203,5.557221445270989,1.8494799246449622,20.414784556081543,23.19559778958555,51.754999999999995
Anthony Edwards,3&D-Movement Shooter-Shot Creator Guard-Stretch Big,3&D,Movement Shooter,Shot Creator Guard,Stretch Big,41.690961164093984,40.248448066070196,12.264290636122308,29.266033803952414,19.813223979942975,22.655350138629434,7.546534264084161,10.38401353455904,33.02925316684692,38.69403216596205,17.93266139612624,20.76779739062039,11.327139307836005,6.603529593943565,5.658637252974143,5.672287326713204,20.765581738275486,16.04987382754891,50.855000000000004
Anthony Edwards,All Around Big-All Around Guard-Post Scorer-Rim Runner/Protector,All Around Big,All Around Guard,Post Scorer,Rim Runner/Protector,47.7663033242445,42.46709358042096,21.563728082350845,9.825013576441117,26.509715237903194,22.537123567749337,8.805208486922039,5.868510713564665,36.306571089475014,31.36457626399477,12.768909214046998,14.71420150925469,10.763854048424227,3.9473838131541603,5.883557058639557,5.892676108361849,10.763854048424227,17.623770240138576,48.926666
Anthony Edwards,All Around Guard-Movement Shooter-Post Scorer-Wing Shot Creator,All Around Guard,Movement Shooter,Post Scorer,Wing Shot Creator,49.51517726005799,37.636841672770586,33.93272517667374,44.23966222328778,28.7744903604235,13.381263149835672,9.23262525736281,16.42885860738435,27.769552685425733,32.90555537787457,7.2347459549805695,17.458391916466905,12.338080608818018,5.134396066018807,9.271137862321838,3.087293380075737,30.858131334512965,22.62187507785444,46.681667000000004
Anthony Edwards,3&D-All Around Guard-Movement Shooter-Wing Shot Creator,3&D,All Around Guard,Movement Shooter,Wing Shot Creator,57.337022344538454,51.61306194898143,28.992962304683243,27.954257326870046,30.006915502008667,31.070141225478174,4.126688440578616,15.558715009228388,33.11697640930934,28.985489491287083,11.376571629176317,9.331767424116798,7.248725812506565,6.209960125156968,6.233575198832359,2.074425847916508,20.70758759431787,17.612199541441353,46.368333
Anthony Edwards,3&D-Movement Shooter-Pure Point Guard-Stretch Big,3&D,Movement Shooter,Pure Point Guard,Stretch Big,41.37570130680041,38.88668459633052,14.773083003946477,35.94690313283877,21.13751512074161,21.115387453264784,7.413425486914998,16.92141993634838,29.583097894921686,41.17580414445563,11.620026373684597,20.06000958935061,7.382907362080805,7.414573286989425,9.506846649358954,5.2948659811131025,24.277967649550533,13.7279145133882,45.448333000000005
Anthony Edwards,3&D-3&D-Shot Creator Guard-Wing Shot Creator,3&D,3&D,Shot Creator Guard,Wing Shot Creator,35.199999999999996,42.5,27.800000000000004,10.7,17.1,22.5,20.3,12.8,36.4,41.7,16.1,22.5,12.8,9.6,11.8,4.3,19.3,23.5,44.855
Anthony Edwards,All Around Big-Movement Shooter-Wing Shot Creator-Wing Shot Creator,All Around Big,Movement Shooter,Wing Shot Creator,Wing Shot Creator,66.3,45.0,11.9,28.200000000000003,32.5,19.5,6.5,17.4,28.200000000000003,18.4,11.9,16.3,5.4,5.4,3.3,4.3,18.4,11.9,44.258333
Anthony Edwards,Movement Shooter-Movement Shooter-Pure Point Guard-Wing Shot Creator,Movement Shooter,Movement Shooter,Pure Point Guard,Wing Shot Creator,45.416933452252415,42.96129496628018,24.949199643242732,29.435994930291507,18.10241906460749,23.795161870785023,10.180647483140088,15.837831917257349,35.11238636185826,32.85461985009936,15.837831917257349,13.576100392745934,7.938122956078174,6.768843198923468,4.507111674412054,3.376245912156347,20.364150589118903,24.913641271182463,42.371667
Anthony Edwards,All Around Big-Pure Point Guard-Shot Creator Guard-Wing Shot Creator,All Around Big,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,44.62174393566698,56.795758457899716,38.59907751182592,34.07960404210028,26.138457975402083,31.79415008987701,10.21055656102176,5.6625117691579945,36.344102861873225,38.60989438505203,14.73938031220435,17.023722819299905,7.948762256385997,9.076868543046357,5.673573041627247,3.396475846736046,23.878200773415323,28.39767424314096,42.28
Anthony Edwards,3&D-All Around Big-All Around Guard-Movement Shooter,3&D,All Around Big,All Around Guard,Movement Shooter,49.940120724828,49.525150930179876,20.866036335082203,13.893038355790436,15.041207217374593,34.782132850043205,5.795492911102674,12.767927653376839,33.60012064466704,35.94647882216115,8.097384335634734,13.905472772591768,6.943822881739857,5.771549296808457,5.792072435476278,5.784869168733448,10.418873346326976,18.54289742581169,41.416667
Anthony Edwards,3&D-All Around Guard-Wing Shot Creator-Wing Shot Creator,3&D,All Around Guard,Wing Shot Creator,Wing Shot Creator,43.26757945040338,53.76604924499435,13.922593508840867,29.023479595034072,24.37849365347156,25.524808724323876,15.100886086193203,13.886548521840906,23.16008860861932,34.78280310094888,11.638260202482966,13.886548521840906,9.273540086778414,8.10761182527275,1.182360057852276,6.993274260920454,26.69480446632948,13.954571015340887,41.383333
Anthony Edwards,All Around Big-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,All Around Big,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,49.896708179147815,53.92665817131157,33.75994448873047,16.27731637674543,23.272025214250146,34.88593179082262,18.604838901404303,10.481137405938586,24.417880930752734,30.262464546913847,11.628863269479469,20.915966458647443,10.450504882870224,6.996085992374877,4.661539653134661,3.513623863103837,16.28505932858114,25.5840618352376,41.263332999999996
Anthony Edwards,3&D-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,3&D,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,48.446798607513855,41.697351566546914,35.414110775272015,29.309169873455147,17.10723337018066,26.85296408242661,19.53498030060562,8.560316107637037,31.751146234181892,21.9832407912749,14.630514018907816,13.409525838544443,8.532687832241837,9.753676012605212,6.097826186665981,1.213873465212483,19.53498030060562,21.96272723103059,39.331666
Anthony Edwards,Glue guy-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,Glue guy,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,47.753208983982724,44.06851693294463,14.959193388197686,26.220468300264248,21.228924608230045,23.73295746689469,11.265264534824496,14.987207234928075,29.9565048495794,28.748785784464747,8.741760640431576,17.52805715288861,9.975368540115946,5.022506517974904,6.242758016849592,7.499349528181695,16.22376411382276,10.015351223897234,38.433333000000005
