PLAYER_ID,SEASON,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
202738,2023-24,1.0,0.5,1.5,0.333,0.474,-0.141
202738,2024-25,0.0,0.0,0.0,0.0,0.0,0.0
202954,2018-19,1.0,1.7,4.21,0.403,0.444,-0.041
202954,2019-20,1.0,3.22,6.86,0.469,0.451,0.018
202954,2020-21,1.0,3.23,6.64,0.486,0.457,0.029
202954,2021-22,1.0,3.05,5.73,0.532,0.442,0.09
203076,2015-16,1.0,6.41,14.82,0.433,0.466,-0.034
203076,2016-17,1.0,5.91,14.31,0.413,0.477,-0.064
203076,2017-18,1.0,7.45,18.32,0.407,0.468,-0.061
203076,2018-19,1.0,7.5,16.79,0.447,0.481,-0.034
203076,2019-20,1.0,5.76,14.24,0.404,0.471,-0.067
203076,2020-21,1.0,6.42,14.14,0.454,0.479,-0.025
203076,2021-22,1.0,7.45,17.0,0.438,0.475,-0.036
203076,2022-23,1.0,7.88,17.29,0.456,0.504,-0.049
203076,2023-24,1.0,8.93,18.92,0.472,0.495,-0.023
203076,2024-25,1.0,7.29,16.61,0.439,0.488,-0.048
203077,2015-16,1.0,4.29,11.14,0.385,0.455,-0.071
203077,2016-17,1.0,5.88,12.95,0.454,0.456,-0.003
203077,2017-18,1.0,4.84,10.19,0.474,0.461,0.014
203077,2018-19,1.0,3.77,8.97,0.421,0.467,-0.046
203077,2019-20,1.0,2.26,5.17,0.437,0.452,-0.016
203078,2015-16,1.0,4.31,9.7,0.445,0.436,0.009
203078,2016-17,1.0,5.08,11.26,0.451,0.445,0.006
203078,2017-18,1.0,5.71,12.24,0.466,0.449,0.017
203078,2018-19,1.0,6.33,13.46,0.471,0.451,0.02
203078,2019-20,1.0,5.86,12.44,0.471,0.454,0.017
203078,2020-21,1.0,6.07,12.68,0.479,0.465,0.014
203078,2021-22,1.0,5.5,12.13,0.454,0.46,-0.006
203078,2022-23,1.0,5.06,11.4,0.444,0.467,-0.023
203078,2023-24,1.0,6.49,13.79,0.471,0.467,0.003
203078,2024-25,1.0,6.3,13.42,0.47,0.457,0.012
203079,2015-16,1.0,3.59,8.38,0.428,0.436,-0.008
203079,2016-17,1.0,4.33,10.5,0.412,0.448,-0.036
203079,2017-18,1.0,4.9,10.66,0.46,0.455,0.005
203079,2018-19,1.0,3.98,9.0,0.442,0.449,-0.007
203079,2019-20,1.0,3.4,7.4,0.459,0.44,0.019
203081,2015-16,1.0,5.28,11.72,0.451,0.438,0.012
203081,2016-17,1.0,5.19,11.44,0.453,0.441,0.012
203081,2017-18,1.0,4.67,10.75,0.434,0.441,-0.007
203081,2018-19,1.0,5.26,11.36,0.463,0.445,0.018
203081,2019-20,1.0,5.58,12.11,0.461,0.457,0.005
203081,2020-21,1.0,5.63,11.95,0.471,0.454,0.016
203081,2021-22,1.0,5.72,12.1,0.473,0.459,0.014
203081,2022-23,1.0,5.66,11.1,0.509,0.473,0.037
203081,2023-24,1.0,5.53,12.22,0.453,0.462,-0.009
203081,2024-25,1.0,5.62,12.19,0.461,0.457,0.004
203082,2015-16,1.0,3.11,7.76,0.401,0.433,-0.032
203082,2016-17,1.0,3.83,8.06,0.475,0.441,0.034
203082,2017-18,1.0,3.74,8.78,0.426,0.445,-0.019
203082,2018-19,1.0,4.24,9.39,0.451,0.44,0.011
203082,2019-20,1.0,3.99,8.64,0.461,0.45,0.012
203082,2020-21,1.0,4.47,9.73,0.459,0.456,0.003
203082,2021-22,1.0,3.22,6.71,0.48,0.453,0.027
203082,2022-23,1.0,3.79,7.63,0.497,0.465,0.032
203083,2015-16,1.0,6.89,13.72,0.502,0.486,0.016
203083,2016-17,1.0,5.75,11.15,0.516,0.484,0.032
203083,2017-18,1.0,7.87,15.76,0.5,0.489,0.011
203083,2018-19,1.0,8.62,18.03,0.478,0.485,-0.007
203083,2019-20,1.0,9.34,18.14,0.515,0.492,0.022
203083,2020-21,1.0,7.02,13.54,0.518,0.496,0.022
203083,2021-22,1.0,5.34,10.74,0.497,0.486,0.011
203083,2022-23,1.0,3.39,6.73,0.503,0.507,-0.004
203083,2023-24,1.0,4.21,8.5,0.495,0.502,-0.007
203083,2024-25,1.0,5.23,9.95,0.526,0.484,0.042
203084,2015-16,1.0,4.56,9.88,0.462,0.45,0.011
203084,2016-17,1.0,4.72,10.09,0.468,0.461,0.006
203084,2017-18,1.0,4.73,10.81,0.438,0.461,-0.024
203084,2018-19,1.0,4.9,10.43,0.469,0.469,0.0
203084,2019-20,1.0,5.49,11.44,0.479,0.461,0.018
203084,2020-21,1.0,5.61,11.52,0.487,0.481,0.006
203084,2021-22,1.0,5.78,11.66,0.496,0.471,0.024
203084,2022-23,1.0,6.38,13.49,0.473,0.48,-0.007
203084,2023-24,1.0,5.68,11.63,0.488,0.483,0.005
203084,2024-25,1.0,5.23,10.38,0.504,0.475,0.03
203085,2015-16,1.0,2.62,6.71,0.391,0.441,-0.051
203085,2016-17,1.0,3.74,8.36,0.447,0.443,0.005
203085,2017-18,1.0,5.03,10.75,0.468,0.456,0.012
203085,2018-19,1.0,4.47,9.51,0.47,0.447,0.023
203085,2019-20,1.0,3.88,8.33,0.465,0.453,0.013
203085,2020-21,1.0,3.24,7.59,0.426,0.447,-0.02
203085,2021-22,1.0,3.52,7.1,0.496,0.452,0.044
203085,2022-23,1.0,3.65,7.0,0.521,0.461,0.06
203089,2015-16,1.0,3.46,8.23,0.42,0.459,-0.038
203089,2016-17,1.0,4.16,8.53,0.487,0.48,0.007
203089,2017-18,1.0,6.67,13.68,0.487,0.478,0.009
203089,2018-19,1.0,2.64,8.43,0.314,0.457,-0.143
203089,2019-20,1.0,4.08,8.65,0.471,0.474,-0.003
203090,2015-16,1.0,2.76,6.32,0.436,0.438,-0.002
203090,2016-17,1.0,3.88,9.78,0.397,0.458,-0.061
203090,2017-18,1.0,3.14,7.22,0.434,0.457,-0.023
203090,2018-19,1.0,4.2,9.05,0.464,0.456,0.008
203090,2019-20,1.0,4.02,8.82,0.455,0.458,-0.003
203090,2020-21,1.0,4.23,9.17,0.461,0.459,0.002
203090,2021-22,1.0,3.35,7.57,0.443,0.458,-0.015
203090,2023-24,0.0,0.0,0.0,0.0,0.0,0.0
203092,2015-16,1.0,2.9,6.19,0.468,0.471,-0.003
203092,2016-17,1.0,2.36,5.32,0.444,0.471,-0.027
203092,2017-18,1.0,5.25,10.84,0.484,0.476,0.008
203092,2018-19,1.0,3.83,10.5,0.365,0.468,-0.103
203092,2019-20,1.0,1.0,3.0,0.333,0.472,-0.139
203093,2015-16,1.0,4.51,8.82,0.512,0.454,0.058
203093,2016-17,1.0,4.71,9.82,0.479,0.468,0.011
203093,2017-18,0.0,0.0,0.0,0.0,0.0,0.0
203093,2018-19,1.0,1.0,2.0,0.5,0.286,0.214
203093,2021-22,0.0,0.0,0.0,0.0,0.0,0.0
203098,2015-16,1.0,1.69,3.92,0.433,0.435,-0.002
203098,2016-17,1.0,1.0,1.33,0.75,0.412,0.338
203098,2018-19,1.0,1.62,3.46,0.467,0.445,0.022
203098,2022-23,0.0,0.0,0.0,0.0,0.0,0.0
203098,2023-24,0.0,0.0,0.0,0.0,0.0,0.0
203099,2015-16,1.0,1.73,3.93,0.441,0.433,0.007
203099,2019-20,0.0,0.0,0.0,0.0,0.0,0.0
203101,2015-16,1.0,3.27,7.04,0.464,0.478,-0.013
203101,2016-17,1.0,2.32,5.32,0.436,0.475,-0.04
203101,2017-18,1.0,4.36,9.6,0.455,0.481,-0.027
203101,2018-19,1.0,3.18,5.76,0.551,0.471,0.08
203105,2015-16,1.0,3.96,9.13,0.433,0.471,-0.037
203105,2020-21,0.0,0.0,0.0,0.0,0.0,0.0
203109,2015-16,1.0,4.78,10.81,0.442,0.447,-0.005
203109,2016-17,1.0,4.08,10.13,0.403,0.453,-0.05
203109,2017-18,1.0,4.41,9.64,0.458,0.455,0.003
203109,2018-19,1.0,3.83,8.88,0.431,0.457,-0.025
203109,2019-20,1.0,5.02,10.55,0.476,0.46,0.015
203109,2020-21,1.0,4.28,10.09,0.424,0.466,-0.042
203109,2021-22,1.0,5.39,11.64,0.463,0.466,-0.003
203109,2022-23,1.0,3.94,8.22,0.48,0.465,0.015
203109,2023-24,1.0,3.62,8.28,0.437,0.471,-0.033
203109,2024-25,1.0,2.5,4.25,0.588,0.468,0.12
203110,2015-16,1.0,6.52,16.43,0.397,0.455,-0.058
203110,2016-17,1.0,6.39,15.89,0.402,0.461,-0.058
203110,2017-18,1.0,6.44,14.8,0.435,0.466,-0.031
203110,2018-19,1.0,6.29,14.8,0.425,0.466,-0.041
203110,2019-20,1.0,5.79,13.02,0.445,0.468,-0.023
203110,2020-21,1.0,6.61,14.81,0.447,0.481,-0.034
203110,2021-22,1.0,5.38,13.22,0.407,0.474,-0.067
203110,2022-23,1.0,6.56,15.19,0.432,0.488,-0.056
203110,2023-24,1.0,6.16,14.35,0.43,0.495,-0.065
203110,2024-25,1.0,6.25,14.46,0.432,0.48,-0.047
203111,2015-16,1.0,3.67,6.5,0.564,0.46,0.104
203111,2016-17,0.0,0.0,0.0,0.0,0.0,0.0
203112,2015-16,1.0,3.0,6.25,0.48,0.464,0.016
203112,2016-17,1.0,2.72,6.22,0.438,0.457,-0.02
203112,2017-18,1.0,4.16,8.9,0.468,0.47,-0.002
203112,2018-19,1.0,2.5,6.5,0.385,0.456,-0.071
203114,2015-16,1.0,4.22,10.03,0.42,0.445,-0.024
203114,2016-17,1.0,3.9,9.03,0.431,0.45,-0.018
203114,2017-18,1.0,5.75,12.12,0.475,0.455,0.019
203114,2018-19,1.0,4.29,9.55,0.449,0.452,-0.003
203114,2019-20,1.0,3.67,9.02,0.407,0.452,-0.045
203114,2020-21,1.0,5.9,12.4,0.475,0.461,0.014
203114,2021-22,1.0,5.94,12.61,0.471,0.456,0.015
203114,2022-23,1.0,4.15,9.42,0.441,0.462,-0.021
203114,2023-24,1.0,4.71,10.42,0.452,0.466,-0.014
203114,2024-25,1.0,4.08,8.59,0.475,0.454,0.02
203115,2015-16,1.0,4.0,8.96,0.446,0.436,0.01
203115,2016-17,1.0,4.02,8.07,0.498,0.445,0.053
203115,2017-18,1.0,4.8,9.75,0.492,0.454,0.039
203115,2018-19,1.0,4.37,8.44,0.518,0.456,0.061
203115,2019-20,1.0,5.88,12.14,0.484,0.459,0.025
203115,2020-21,1.0,5.19,10.33,0.502,0.463,0.039
203115,2021-22,1.0,5.17,10.52,0.491,0.458,0.033
203115,2022-23,1.0,3.04,5.51,0.551,0.469,0.083
203118,2015-16,1.0,2.1,4.93,0.425,0.447,-0.022
203118,2016-17,1.0,1.71,4.12,0.414,0.438,-0.024
203118,2017-18,1.0,2.8,6.43,0.436,0.458,-0.022
203118,2018-19,1.0,2.47,5.67,0.437,0.452,-0.015
203118,2019-20,1.0,2.02,4.59,0.439,0.46,-0.022
203118,2020-21,1.0,2.9,6.06,0.478,0.468,0.01
203121,2017-18,1.0,3.45,7.81,0.442,0.448,-0.006
203121,2018-19,1.0,4.03,8.97,0.449,0.448,0.001
203121,2020-21,1.0,1.6,4.33,0.369,0.468,-0.099
203123,2015-16,1.0,2.52,5.39,0.468,0.455,0.013
203141,2015-16,1.0,4.32,8.87,0.487,0.449,0.038
203141,2016-17,1.0,2.71,5.76,0.471,0.453,0.019
203141,2017-18,1.0,3.0,5.89,0.509,0.442,0.067
203142,2015-16,1.0,1.75,3.35,0.522,0.44,0.082
203145,2015-16,1.0,3.44,8.53,0.403,0.444,-0.041
203145,2016-17,1.0,3.97,9.41,0.422,0.447,-0.025
203145,2017-18,1.0,4.61,9.44,0.488,0.453,0.035
203145,2018-19,1.0,4.94,9.99,0.495,0.447,0.048
203145,2019-20,1.0,4.71,10.6,0.444,0.455,-0.012
203145,2020-21,1.0,3.85,9.05,0.425,0.459,-0.034
203145,2021-22,1.0,3.19,7.22,0.442,0.457,-0.015
203145,2023-24,0.0,0.0,0.0,0.0,0.0,0.0
203145,2024-25,0.0,0.0,0.0,0.0,0.0,0.0
203200,2015-16,1.0,2.6,6.06,0.428,0.443,-0.015
203200,2016-17,1.0,3.09,6.73,0.458,0.445,0.013
203200,2017-18,1.0,5.17,11.5,0.449,0.455,-0.006
203200,2018-19,1.0,5.14,11.31,0.454,0.454,0.0
203200,2019-20,1.0,4.45,10.15,0.439,0.453,-0.015
203200,2020-21,1.0,5.49,12.61,0.436,0.465,-0.03
203200,2021-22,1.0,4.95,9.76,0.507,0.458,0.049
203200,2022-23,1.0,3.09,6.27,0.493,0.469,0.024
203200,2023-24,1.0,2.31,5.38,0.429,0.462,-0.033
203210,2015-16,1.0,2.63,5.92,0.444,0.455,-0.011
203210,2016-17,1.0,3.99,9.44,0.422,0.46,-0.038
203210,2017-18,1.0,4.47,9.84,0.455,0.468,-0.013
203210,2018-19,1.0,3.09,7.09,0.436,0.458,-0.022
203210,2019-20,1.0,3.54,7.97,0.444,0.463,-0.019
203210,2020-21,1.0,2.88,6.53,0.441,0.464,-0.023
203210,2021-22,1.0,3.28,6.52,0.503,0.465,0.039
203210,2022-23,1.0,3.18,5.84,0.544,0.483,0.06
203263,2018-19,1.0,1.23,2.0,0.615,0.456,0.159
203263,2020-21,1.0,1.25,1.75,0.714,0.454,0.261
203382,2015-16,1.0,3.71,7.46,0.497,0.473,0.024
203382,2016-17,1.0,2.81,6.69,0.42,0.475,-0.055
203382,2017-18,1.0,4.68,10.72,0.437,0.477,-0.041
203382,2018-19,1.0,5.06,11.7,0.432,0.477,-0.044
203382,2019-20,1.0,6.41,12.76,0.503,0.486,0.017
203382,2020-21,1.0,4.6,10.02,0.459,0.491,-0.032
203457,2015-16,1.0,5.9,12.45,0.474,0.475,-0.001
203457,2016-17,1.0,4.61,9.35,0.493,0.486,0.007
203457,2017-18,1.0,4.22,8.3,0.509,0.476,0.032
203457,2018-19,1.0,3.26,7.38,0.442,0.479,-0.037
203457,2019-20,1.0,5.05,10.59,0.477,0.493,-0.016
203457,2020-21,1.0,5.33,11.38,0.469,0.493,-0.025
203457,2021-22,1.0,5.56,10.92,0.509,0.498,0.011
203457,2022-23,1.0,3.86,7.57,0.509,0.507,0.003
203458,2015-16,1.0,4.92,10.58,0.465,0.472,-0.007
203458,2016-17,1.0,5.23,11.24,0.465,0.476,-0.011
203458,2017-18,1.0,5.32,11.88,0.448,0.481,-0.034
203458,2018-19,1.0,5.91,12.01,0.492,0.472,0.02
203458,2019-20,1.0,4.65,10.69,0.435,0.484,-0.049
203458,2020-21,1.0,4.3,9.06,0.475,0.499,-0.024
203458,2021-22,1.0,5.0,10.18,0.491,0.498,-0.007
203458,2022-23,1.0,1.95,4.67,0.418,0.505,-0.087
203458,2023-24,1.0,2.51,5.35,0.47,0.476,-0.006
203458,2024-25,1.0,2.58,5.08,0.507,0.484,0.023
203460,2015-16,1.0,3.16,7.71,0.409,0.445,-0.035
203460,2016-17,1.0,5.13,12.25,0.418,0.457,-0.039
203460,2017-18,1.0,4.43,10.14,0.437,0.457,-0.019
203460,2019-20,1.0,2.86,5.71,0.5,0.446,0.054
203460,2020-21,1.0,2.0,5.0,0.4,0.448,-0.048
203460,2022-23,0.0,0.0,0.0,0.0,0.0,0.0
203462,2015-16,1.0,3.27,6.53,0.501,0.433,0.069
203462,2016-17,1.0,2.6,5.6,0.464,0.416,0.049
203462,2017-18,0.0,0.0,0.0,0.0,0.0,0.0
203462,2018-19,0.0,0.0,0.0,0.0,0.0,0.0
203463,2015-16,1.0,3.58,7.78,0.461,0.442,0.019
203463,2016-17,1.0,3.07,6.59,0.465,0.442,0.023
203463,2017-18,1.0,3.16,6.59,0.48,0.453,0.027
203463,2018-19,1.0,1.87,3.53,0.528,0.454,0.074
203463,2019-20,1.0,4.01,8.04,0.499,0.451,0.048
203463,2020-21,1.0,2.7,5.85,0.462,0.455,0.007
203463,2021-22,1.0,3.37,6.55,0.515,0.455,0.06
203464,2017-18,1.0,1.98,4.29,0.461,0.444,0.017
203468,2015-16,1.0,5.15,11.4,0.452,0.437,0.015
203468,2016-17,1.0,5.44,11.86,0.458,0.439,0.019
203468,2017-18,1.0,5.1,11.64,0.438,0.449,-0.011
203468,2018-19,1.0,5.66,12.24,0.462,0.449,0.013
203468,2019-20,1.0,6.39,14.42,0.443,0.45,-0.007
203468,2020-21,1.0,6.22,13.24,0.47,0.451,0.019
203468,2021-22,1.0,6.31,13.34,0.473,0.454,0.019
203468,2022-23,1.0,6.53,13.69,0.477,0.465,0.012
203468,2023-24,1.0,6.02,12.76,0.471,0.465,0.006
203468,2024-25,1.0,5.86,12.8,0.457,0.461,-0.003
203471,2015-16,1.0,2.34,5.58,0.42,0.433,-0.014
203471,2016-17,1.0,4.2,9.76,0.431,0.445,-0.014
203471,2017-18,1.0,5.59,11.42,0.489,0.451,0.039
203471,2018-19,1.0,5.4,11.64,0.464,0.449,0.015
203471,2019-20,1.0,4.82,10.97,0.439,0.452,-0.013
203471,2020-21,1.0,6.23,12.56,0.496,0.465,0.031
203471,2021-22,1.0,4.52,9.88,0.457,0.446,0.011
203471,2022-23,1.0,5.62,12.12,0.464,0.463,0.001
203471,2023-24,1.0,5.7,11.86,0.481,0.464,0.017
203471,2024-25,1.0,4.97,10.32,0.482,0.461,0.021
203473,2015-16,1.0,2.68,5.9,0.454,0.471,-0.017
203473,2016-17,1.0,3.27,8.09,0.404,0.467,-0.063
203473,2017-18,1.0,5.49,12.07,0.455,0.477,-0.022
203473,2018-19,1.0,6.28,13.64,0.46,0.473,-0.013
203473,2019-20,1.0,4.07,9.12,0.446,0.484,-0.038
203473,2020-21,1.0,2.94,5.88,0.5,0.468,0.032
203473,2021-22,1.0,3.42,7.39,0.463,0.48,-0.017
203473,2022-23,1.0,2.63,5.61,0.469,0.502,-0.032
203473,2023-24,0.0,0.0,0.0,0.0,0.0,0.0
203475,2015-16,1.0,1.17,2.33,0.5,0.417,0.083
203477,2015-16,1.0,3.09,6.71,0.461,0.431,0.03
203477,2016-17,1.0,2.42,5.39,0.449,0.439,0.01
203477,2017-18,1.0,3.53,7.47,0.472,0.454,0.018
203477,2018-19,1.0,3.69,7.41,0.498,0.453,0.045
203477,2019-20,0.0,0.0,0.0,0.0,0.0,0.0
203482,2015-16,1.0,4.38,10.03,0.437,0.454,-0.017
203482,2016-17,1.0,4.91,10.36,0.474,0.459,0.015
203482,2017-18,1.0,5.63,11.59,0.486,0.467,0.019
203482,2018-19,1.0,4.63,10.15,0.456,0.456,0.001
203482,2019-20,1.0,4.23,8.65,0.489,0.467,0.023
203482,2020-21,1.0,7.53,14.99,0.502,0.478,0.025
203482,2021-22,1.0,5.2,10.6,0.491,0.474,0.017
203482,2022-23,1.0,7.66,15.35,0.499,0.489,0.01
203482,2023-24,1.0,6.04,11.54,0.523,0.489,0.034
203482,2024-25,1.0,4.8,10.45,0.459,0.475,-0.017
203484,2015-16,1.0,4.16,10.2,0.408,0.437,-0.029
203484,2016-17,1.0,3.91,8.58,0.456,0.448,0.008
203484,2017-18,1.0,5.86,11.48,0.511,0.458,0.053
203484,2018-19,1.0,4.5,8.84,0.509,0.451,0.058
203484,2019-20,1.0,4.03,8.57,0.47,0.453,0.018
203484,2020-21,1.0,4.31,9.03,0.478,0.464,0.013
203484,2021-22,1.0,4.44,9.45,0.47,0.461,0.008
203484,2022-23,1.0,4.76,9.42,0.506,0.464,0.041
203484,2023-24,1.0,4.18,9.41,0.444,0.465,-0.022
203484,2024-25,1.0,4.29,8.62,0.497,0.463,0.034
203485,2015-16,1.0,1.38,2.25,0.611,0.437,0.174
203485,2016-17,0.0,0.0,0.0,0.0,0.0,0.0
203485,2017-18,1.0,1.67,4.08,0.408,0.441,-0.033
203485,2018-19,1.0,1.62,3.67,0.442,0.444,-0.002
203486,2015-16,1.0,5.48,10.84,0.505,0.485,0.02
203486,2016-17,1.0,5.79,11.88,0.488,0.481,0.007
203486,2017-18,1.0,5.07,11.0,0.461,0.477,-0.016
203486,2018-19,1.0,5.33,11.3,0.471,0.481,-0.009
203486,2019-20,1.0,4.9,10.25,0.478,0.476,0.003
203486,2020-21,1.0,8.0,14.7,0.544,0.506,0.039
203486,2021-22,1.0,6.74,14.18,0.475,0.489,-0.014
203486,2022-23,1.0,7.19,14.05,0.512,0.5,0.012
203486,2023-24,1.0,4.77,9.95,0.479,0.498,-0.018
203486,2024-25,1.0,5.12,10.14,0.505,0.492,0.013
203487,2015-16,1.0,4.35,9.96,0.437,0.443,-0.006
203487,2016-17,1.0,2.55,6.23,0.409,0.445,-0.036
203487,2017-18,1.0,2.75,5.92,0.464,0.451,0.014
203487,2018-19,1.0,3.36,6.77,0.497,0.439,0.058
203487,2019-20,1.0,3.44,7.24,0.475,0.454,0.022
203487,2020-21,1.0,4.45,10.42,0.427,0.468,-0.04
203487,2022-23,1.0,3.0,3.67,0.818,0.451,0.367
203488,2015-16,1.0,2.69,5.25,0.513,0.463,0.05
203488,2016-17,1.0,3.6,7.99,0.451,0.463,-0.011
203488,2017-18,1.0,4.6,10.23,0.45,0.465,-0.015
203488,2018-19,1.0,4.89,10.52,0.464,0.469,-0.005
203488,2019-20,1.0,3.42,7.3,0.468,0.48,-0.011
203488,2020-21,1.0,4.62,10.68,0.433,0.479,-0.046
203488,2021-22,1.0,2.81,6.86,0.41,0.48,-0.07
203488,2022-23,1.0,3.67,7.65,0.479,0.49,-0.01
203488,2023-24,1.0,3.26,6.51,0.5,0.49,0.01
203490,2015-16,1.0,4.4,9.12,0.482,0.44,0.043
203490,2016-17,1.0,5.04,10.55,0.477,0.453,0.024
203490,2017-18,1.0,4.71,10.01,0.47,0.458,0.013
203490,2018-19,1.0,5.13,10.47,0.49,0.453,0.037
203490,2019-20,1.0,3.79,8.93,0.424,0.458,-0.034
203490,2020-21,1.0,3.41,6.74,0.505,0.461,0.045
203490,2021-22,1.0,3.84,7.9,0.486,0.466,0.02
203490,2022-23,1.0,3.5,7.25,0.483,0.466,0.017
203490,2023-24,1.0,1.64,4.36,0.377,0.464,-0.087
203492,2015-16,1.0,2.21,4.89,0.453,0.437,0.015
203492,2016-17,0.0,0.0,0.0,0.0,0.0,0.0
203492,2018-19,0.0,0.0,0.0,0.0,0.0,0.0
203492,2020-21,0.0,0.0,0.0,0.0,0.0,0.0
203493,2015-16,1.0,2.0,4.71,0.424,0.434,-0.01
203493,2016-17,1.0,2.07,5.15,0.403,0.423,-0.02
203493,2017-18,1.0,4.08,9.1,0.449,0.45,-0.001
203493,2018-19,1.0,4.73,9.47,0.499,0.454,0.045
203493,2019-20,1.0,3.52,6.79,0.518,0.455,0.062
203493,2020-21,1.0,5.13,10.95,0.468,0.462,0.006
203493,2021-22,1.0,4.34,9.15,0.474,0.456,0.018
203493,2022-23,1.0,5.03,10.09,0.498,0.473,0.025
203493,2023-24,1.0,1.79,3.79,0.473,0.453,0.02
203496,2015-16,1.0,4.09,9.37,0.436,0.445,-0.009
203496,2016-17,1.0,4.79,11.21,0.427,0.454,-0.026
203496,2017-18,1.0,5.34,11.61,0.46,0.457,0.003
203496,2018-19,1.0,5.82,13.15,0.443,0.453,-0.01
203496,2019-20,1.0,5.93,12.31,0.481,0.464,0.018
203496,2020-21,1.0,7.22,14.69,0.492,0.476,0.016
203496,2021-22,1.0,5.49,11.76,0.467,0.469,-0.002
203496,2022-23,1.0,3.49,7.6,0.459,0.468,-0.008
203496,2023-24,1.0,3.11,7.33,0.424,0.467,-0.043
203497,2015-16,1.0,5.34,12.16,0.439,0.474,-0.035
203497,2016-17,1.0,6.62,15.81,0.418,0.482,-0.063
203497,2017-18,1.0,8.75,19.84,0.441,0.476,-0.035
203497,2018-19,1.0,9.46,21.06,0.449,0.486,-0.037
203497,2019-20,1.0,9.46,22.87,0.414,0.477,-0.063
203497,2020-21,1.0,9.21,22.3,0.413,0.493,-0.079
203497,2021-22,1.0,8.64,20.77,0.416,0.485,-0.069
203497,2022-23,1.0,8.61,18.21,0.473,0.5,-0.027
203497,2023-24,1.0,8.24,18.95,0.435,0.495,-0.06
203497,2024-25,1.0,8.15,17.79,0.458,0.49,-0.032
203498,2015-16,1.0,2.78,5.78,0.481,0.436,0.045
203498,2016-17,1.0,2.06,4.31,0.479,0.445,0.034
203498,2017-18,1.0,1.41,3.09,0.457,0.444,0.013
203498,2023-24,0.0,0.0,0.0,0.0,0.0,0.0
203500,2015-16,1.0,5.53,13.2,0.419,0.472,-0.053
203500,2016-17,1.0,6.5,13.73,0.474,0.475,-0.001
203500,2017-18,1.0,8.05,17.35,0.464,0.482,-0.018
203500,2018-19,1.0,8.62,18.32,0.471,0.486,-0.016
203500,2019-20,1.0,7.53,15.9,0.474,0.488,-0.015
203500,2020-21,1.0,6.77,14.32,0.473,0.494,-0.021
203500,2021-22,1.0,7.01,14.01,0.5,0.498,0.002
203500,2022-23,1.0,6.29,14.19,0.443,0.506,-0.063
203500,2024-25,1.0,3.77,7.82,0.482,0.488,-0.007
203501,2015-16,1.0,2.0,5.39,0.371,0.433,-0.062
203501,2016-17,1.0,3.53,8.77,0.402,0.442,-0.04
203501,2017-18,1.0,5.16,11.4,0.452,0.458,-0.006
203501,2018-19,1.0,5.25,11.14,0.471,0.45,0.021
203501,2019-20,1.0,5.03,10.84,0.464,0.454,0.009
203501,2020-21,1.0,4.74,10.44,0.454,0.454,0.0
203501,2021-22,1.0,4.57,9.55,0.479,0.455,0.023
203501,2022-23,1.0,5.51,11.65,0.473,0.469,0.004
203501,2023-24,1.0,4.85,9.89,0.49,0.467,0.024
203501,2024-25,1.0,4.64,9.82,0.473,0.46,0.014
203503,2015-16,1.0,2.75,6.89,0.399,0.438,-0.039
203503,2016-17,1.0,4.04,8.85,0.456,0.447,0.009
203503,2017-18,1.0,4.3,9.18,0.468,0.45,0.019
203503,2018-19,1.0,2.84,6.27,0.452,0.442,0.01
203503,2019-20,1.0,4.93,10.0,0.493,0.463,0.03
203503,2020-21,1.0,3.87,8.13,0.476,0.463,0.013
203503,2021-22,1.0,3.22,6.88,0.467,0.457,0.01
203503,2022-23,0.0,0.0,0.0,0.0,0.0,0.0
203503,2023-24,0.0,0.0,0.0,0.0,0.0,0.0
203503,2024-25,0.0,0.0,0.0,0.0,0.0,0.0
203504,2015-16,1.0,2.81,6.11,0.46,0.436,0.024
203504,2016-17,1.0,1.74,3.68,0.472,0.43,0.041
203504,2017-18,1.0,3.56,7.24,0.492,0.438,0.053
203504,2018-19,1.0,3.21,7.41,0.434,0.44,-0.007
203504,2019-20,1.0,2.39,4.81,0.497,0.447,0.05
203504,2020-21,1.0,2.07,4.59,0.451,0.437,0.015
203504,2021-22,1.0,1.88,4.09,0.459,0.438,0.021
203504,2022-23,0.0,0.0,0.0,0.0,0.0,0.0
203504,2024-25,0.0,0.0,0.0,0.0,0.0,0.0
203507,2015-16,1.0,5.55,12.41,0.447,0.455,-0.008
203507,2016-17,1.0,4.88,11.71,0.416,0.464,-0.047
203507,2017-18,1.0,5.09,12.26,0.416,0.468,-0.053
203507,2018-19,1.0,4.76,11.74,0.406,0.465,-0.059
203507,2019-20,1.0,4.26,11.53,0.369,0.461,-0.092
203507,2020-21,1.0,5.12,11.51,0.445,0.473,-0.028
203507,2021-22,1.0,6.16,13.82,0.446,0.478,-0.032
203507,2022-23,1.0,5.34,12.73,0.42,0.485,-0.066
203507,2023-24,1.0,5.77,12.48,0.462,0.484,-0.021
203507,2024-25,1.0,5.33,11.76,0.453,0.48,-0.027
203515,2015-16,1.0,1.75,4.1,0.427,0.43,-0.003
203515,2016-17,0.0,0.0,0.0,0.0,0.0,0.0
203516,2015-16,1.0,3.0,6.6,0.455,0.43,0.024
203516,2016-17,1.0,3.16,7.21,0.438,0.455,-0.017
203516,2017-18,1.0,3.18,7.11,0.447,0.458,-0.01
